SESSION_ID,SONG_NAME,USERS_NUMBER,ARTIST_NAME,SONG_LEVEL,SONG_RANK
672,Double Yellow Lines,1,The View,paid,2
672,Drunkship Of Lanterns,1,The Mars Volta,paid,2
672,El Presidiario,1,Fruko Y Sus Tesos,paid,2
672,Elusive Butterfly,1,Bob Lind,paid,2
672,Face To Face,1,Daft Punk,paid,2
672,Fear Of Falling,1,Cutting Crew,paid,2
672,Feels Like Home,1,Newton Faulkner,paid,2
672,Flashing Lights,1,Kanye West,paid,2
672,Flava In Your Ear,1,Craig Mack,paid,2
672,Girl Money,1,Kix,paid,2
672,Girls Girls Girls,1,Lords Of The New Church,paid,2
672,God of Justice,1,Tim Hughes,paid,2
672,Hard Headed Woman,1,Cat Stevens,paid,2
672,Heartspark Dollarsign,1,Everclear,paid,2
672,Hecho En Buenos Aires,1,Bersuit Vergarabat,paid,2
672,Hochmah (Interlude),1,Olivia Newton-John,paid,2
672,Holiday,1,Happy Mondays,paid,2
672,Hollywood Kids,1,The Thrills,paid,2
672,I Am The Dog,1,Nevermore,paid,2
672,I Have A Boyfriend,1,THE CHIFFONS,paid,2
672,I Saw A Polysexual,1,Vladislav Delay,paid,2
672,I'll Meet You Halfway,1,David Cassidy & The Partridge Family,paid,2
672,If I Were A Carpenter,1,Robert Plant,paid,2
672,Imma Be,1,Black Eyed Peas,paid,2
672,Indestructible,1,Ray Barretto,paid,2
672,Intro,1,Calvin Richardson,paid,2
672,Iracema,1,Clara Nunes - Com Adoniran Barbosa,paid,2
672,Kaiken se kÃÂ¤rsii,1,Jonna Tervomaa,paid,2
672,Last Day Of Magic,1,The Kills,paid,2
672,Les hommes que j'aime,1,La Rue KÃÂ©tanou,paid,2
672,Let's Make Love And Listen To Death From Above [Dan Carey Mix] (remastered album version),1,CSS,paid,2
672,Love Shack,1,The B-52's,paid,2
672,Made Of Scars (Album Version),1,Stone Sour,paid,2
672,Mariposa traicionera,1,ManÃÂ¡,paid,2
672,Mars,1,Kelis,paid,2
672,Master Of Puppets,1,Metallica,paid,2
672,Mindstalking (JD Sub's Solid verZion),1,Lunascape,paid,2
672,More Than This,1,Roxy Music,paid,2
672,Nach dir kommt nichts,1,Tokio Hotel,paid,2
672,No Te Rindas,1,Alex Ubago,paid,2
672,Nobody Noticed The Fire,1,September Malevolence,paid,2
672,Noc...,1,Justyna Steczkowska,paid,2
672,Noise,1,M83,paid,2
672,One Brick,1,Aesop Rock,paid,2
672,One I Love,1,Coldplay,paid,2
672,Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West),1,Mickie Krause,paid,2
672,Personal Jesus,1,Depeche Mode,paid,2
672,Profile (Album Version),1,Now It's Overhead,paid,2
672,Revelry,1,Kings Of Leon,paid,2
672,Rock Star,1,N.E.R.D.,paid,2
672,Scott Farcas Takes It On The Chin,1,Less Than Jake,paid,2
672,Scratch That Itch (LP Version),1,Ratt,paid,2
672,Shiver,1,Coldplay,paid,2
672,Shots,1,LMFAO / Lil Jon,paid,2
672,Stronger,1,Kanye West,paid,2
672,Taxi  (LP Version),1,Harry Chapin,paid,2
672,Te LastimÃÂ©,1,Superlitio,paid,2
672,The Eldar (Remastered),1,Blind Guardian,paid,2
672,The Light & The Glass,1,Coheed and Cambria,paid,2
672,The Lucky Ones,1,Pride Tiger,paid,2
672,The Middle,1,Jimmy Eat World,paid,2
672,The Quest,1,HYPOCRISY,paid,2
672,The Wait (Feat. David Autokratz),1,Evil Nine,paid,2
672,Three Wishes (Gossip Girl Soundtrack Version),1,The Pierces,paid,2
672,Tighten Up,1,The Black Keys,paid,2
672,Timebomb (LP Version),1,Old 97's,paid,2
672,Too Young,1,Phoenix,paid,2
672,Unwell (Album Version),1,matchbox twenty,paid,2
672,Use Somebody,1,Kings Of Leon,paid,2
672,Walk Like A Woman (Album Version),1,David Byrne & Fatboy Slim feat. Charmaine Clamor,paid,2
672,West One (Shine On Me),1,The Ruts,paid,2
672,What If I Do?,1,Foo Fighters,paid,2
672,Where Do You Go,1,Sister Hazel,paid,2
672,White Lies (Dave Spoon Remix),1,Paul Van Dyk Featuring Jessica Sutta,paid,2
672,Who Can Compare,1,Foolish Things,paid,2
672,World Famous,1,The Beatnuts,paid,2
672,Yellow,1,Coldplay,paid,2
672,You Can't Hurry Love,1,Phil Collins,paid,2
672,You're The One,1,Dwight Yoakam,paid,2
672,Your Visits Are Getting Shorter,1,Bloc Party,paid,2
673,Wait Until Tomorrow,1,John Mayer,free,1
675,I Feel Wonderful (AM to PM Mix),1,Cosmic Gate,free,1
676,Just Between You And Me (Remastered LP Version),1,Lou Gramm,free,1
677,God's Snake,1,Samael,free,1
679,AtrÃÂ©vete te te,1,Calle 13,free,1
679,Day Job,1,Gin Blossoms,free,1
680,California,1,Hawk Nelson,paid,1
680,How Can You Buy Killarney (1992 Digital Remaster),1,JOSEF LOCKE & ORCHESTRA,paid,1
680,Proud Mary,1,Creedence Clearwater Revival,paid,1
680,So Lonely,1,The Police,paid,1
680,Twenty Three (LP Version),1,Project 86,paid,1
681,Waitin' On A Woman,1,Brad Paisley With Andy Griffith,free,1
682,Time To Pretend,1,MGMT,free,1
683,Droomland (duet met Paul de Leeuw),1,Andre Hazes,free,1
683,Shiver,1,Coldplay,free,1
684,EverybodyÃÂ´s Free,1,Global Deejays Feat. Rozalla,free,1
686,Hold On To Me,1,Armin van Buuren,free,1
687,Billionaire [feat. Bruno Mars]  (Explicit Album Version),1,Travie McCoy,free,1
688,We're Looking For A Lot Of Love,1,Hot Chip,free,1
690,Bigger Isn't Better,1,The String Cheese Incident,free,1
690,Sorrow (1997 Digital Remaster),1,David Bowie,free,1
691,Baby,1,the bird and the bee,paid,1
691,Beautiful Stranger,1,Madonna,paid,1
691,Behind Blue Eyes,1,Limp Bizkit,paid,1
691,Better Now,1,De-Phazz,paid,1
691,Clarity,1,John Mayer,paid,1
691,Dry Spell (LP Version),1,Pepper,paid,1
691,Fade To Black,1,Metallica,paid,1
691,Halloween Is Black As Night,1,Jackson C. Frank,paid,1
691,Honey Wagon,1,Sugarman 3,paid,1
691,In My Place,1,Coldplay,paid,1
691,Invierno Del 92,1,El Cuarteto De Nos,paid,1
691,Jumento Celestino,1,Mamonas Assassinas,paid,1
691,Kiss (LP Version),1,Prince & The Revolution,paid,1
691,La Huella De Tu Mirada,1,Jorge Drexler,paid,1
691,Last Day Of Magic,1,The Kills,paid,1
691,Make Love To Your Mind,1,Bill Withers,paid,1
691,Masters Of Universe,1,Juno Reactor,paid,1
691,Monster (Album Version),1,Static-X,paid,1
691,O Canto Da Ema,1,Jackson Do Pandeiro,paid,1
691,Peace Train,1,Cat Stevens,paid,1
691,Prelude,1,Symphony X,paid,1
691,Rage!,1,Chromeo,paid,1
691,Read My Mind,1,The Killers,paid,1
691,Sorry Or Please,1,Kings Of Convenience,paid,1
691,Stone City Band_ Hi!,1,Rick James,paid,1
691,Summerland,1,Everclear,paid,1
691,This Is The Life,1,Two Door Cinema Club,paid,1
691,Tight Whips,1,504 Boyz,paid,1
691,Trying To Find A Balance,1,Atmosphere,paid,1
691,Walk Away (Single/LP Version),1,Epidemic,paid,1
691,You Only (Acoustic Version),1,Tree63,paid,1
692, I Will Not Reap Destruction,1,We Came As Romans,paid,1
692,3,1,Britney Spears,paid,1
692,All Summer Long (Album Version),1,Kid Rock,paid,1
692,Almaz,1,Randy Crawford,paid,1
692,Angie (1993 Digital Remaster),1,The Rolling Stones,paid,1
692,Boom (Album Version),1,Flight Of The Conchords,paid,1
692,Cash Still Rules/Scary Hours (still don't nothing move but the money),1,Wu-Tang Clan,paid,1
692,Cotton Eye Joe (Explicit),1,Red Nex,paid,1
692,Do You Really Want To Hurt Me (2002 Digital Remaster),1,Culture Club,paid,1
692,El mismo hombre,1,Revolver,paid,1
692,Fast Cars,1,U2,paid,1
692,Folkin' Around [Live In Chicago],1,Panic At The Disco,paid,1
692,Found Home,1,59 Times the Pain,paid,1
692,Hanalei Bay,1,Govi,paid,1
692,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),1,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,paid,1
692,I Could Sing Of Your Love Forever,1,Sonicflood,paid,1
692,I Kissed A Girl,1,Katy Perry,paid,1
692,Intergalactic,1,Beastie Boys,paid,1
692,It's My Party,1,Lesley Gore,paid,1
692,Jack Explode,1,Stefano Prada feat. Mike Marfurt,paid,1
692,Jesus He Knows Me (2007 Digital Remaster),1,Genesis,paid,1
692,Jesus_ Etc.,1,Wilco,paid,1
692,Let's Play House,1,Ray J,paid,1
692,Love Pipe,1,Red Elvises,paid,1
692,Mistica,1,Orishas,paid,1
692,Mr Vain,1,Culture Beat,paid,1
692,Nada De Ti,1,Paulina Rubio,paid,1
692,Old School Rules (Album Version),1,Danger Doom,paid,1
692,Orange Alert (DFA Remix),1,Metro Area,paid,1
692,Raining in September,1,Rufio,paid,1
692,Reason I'm Alive (Explicit),1,Drowning Pool,paid,1
692,Reptilia,1,The Strokes,paid,1
692,Rhapsody In Blue,1,Richard Clayderman,paid,1
692,Robot Soul (Radio Edit),1,Cosmo Vitelli,paid,1
692,Servant Of Death's Head,1,Dave Brockie Experience,paid,1
692,Sinisten tÃÂ¤htien alla,1,J. Karjalainen & Mustat Lasit,paid,1
692,Stray Cat Strut,1,The Stray Cats,paid,1
692,Stuck With You,1,Huey Lewis And The News,paid,1
692,Swing Javanaise,1,Anis,paid,1
692,Sylvia Plath,1,Ryan Adams,paid,1
692,SÃÂ¤g ingenting till mig,1,Melissa Horn,paid,1
692,Teach Me How To Dougie,1,California Swag District,paid,1
692,Think Of You,1,A Fine Frenzy,paid,1
692,Tunnel Of Love,1,Bruce Springsteen,paid,1
692,Un Dia Gris,1,Paulina Rubio,paid,1
692,What A Meeting In The Air (Atlanta Homecoming Album Version),1,David Phelps,paid,1
692,What Do I Do With My Heart,1,Eagles,paid,1
692,Who Can Compare,1,Foolish Things,paid,1
692,harbor,1,Kaddisfly,paid,1
693,Zen,1,Rokia TraorÃÂ©,free,1
694,Me Voy A Ir,1,El Coyote Y Su Banda Tierra Santa,free,1
695,All I Do Is Dream Of You (Album Version),1,Michael BublÃÂ©,paid,1
695,Back Sliders Wine,1,Gary Stewart,paid,1
695,Meltdown (Amended Album Version),1,Missy Elliott,paid,1
695,Palma Solane,1,Estuera,paid,1
695,Paper Planes,1,M.I.A.,paid,1
695,Up The Bracket,1,The Libertines,paid,1
696,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version),1,Green Day,paid,1
696,Arc Of Time (time Code) (Album Version),1,Bright Eyes,paid,1
696,Behind The Sea [Live In Chicago],1,Panic At The Disco,paid,1
696,Do The Panic,1,Phantom Planet,paid,1
696,Gardenhead / Leave Me Alone,1,Neutral Milk Hotel,paid,1
696,Little Smirk,1,Theory Of A Deadman,paid,1
696,MODUL 23,1,Nik BÃÂ¤rtsch's Ronin,paid,1
696,Nothing Can Come Between Us,1,Sade,paid,1
696,OMG,1,Usher featuring will.i.am,paid,1
696,Sixteen Tons,1,Tennessee Ernie Ford,paid,1
696,Step Through The Door,1,Soltero,paid,1
696,T.I.M.E.B.O.M.B.,1,The (International) Noise Conspiracy,paid,1
696,Through Your Hands (Album Version),1,Don Henley,paid,1
696,When The Lights Go Out,1,The Black Keys,paid,1
696,Windmill Wedding,1,Air France,paid,1
697,Glitter In The Air,1,P!nk,free,1
697,Time Bomb,1,DAVE MATTHEWS BAND,free,1
697,Wild Rice,1,Summer Cats,free,1
698,You Ain't Right (Album Version),1,Carl Thomas,free,1
702,ReprÃÂ©sente,1,Alliance Ethnik,free,1
702,The Calculation (Album Version),1,Regina Spektor,free,1
703,The Sound Of Silence,1,Paul Simon,free,1
704,Lucky (Album Version),1,Jason Mraz & Colbie Caillat,free,1
705,War Of My Life,1,John Mayer,free,1
706,Footnotes,1,James Blake,free,1
707,Alone In This Bed (Capeside),1,Framing Hanley,free,1
707,Hey_ Soul Sister,1,Train,free,1
707,Pursuit Of Happiness (nightmare),1,Kid Cudi / MGMT / Ratatat,free,1
707,Revelry,1,Kings Of Leon,free,1
707,To Heal,1,Underworld,free,1
707,Welcome To The Black Parade (Album Version),1,My Chemical Romance,free,1
708,At The Bottom Of Everything,1,Bright Eyes,paid,1
708,Bedroom Suite,1,Joe Christmas,paid,1
708,Daylight,1,Coldplay,paid,1
708,Elixir (featuring Omar Farouk Teklibek),1,Kaya Project,paid,1
708,Frisch und g'sund,1,Die Mooskirchner,paid,1
708,God of Wonders,1,Third Day,paid,1
708,I Can Love You Like That (Remastered Version),1,John Michael Montgomery,paid,1
708,I Need You (Album),1,Alain Clark,paid,1
708,I Never Told You,1,Colbie Caillat,paid,1
708,Invalid,1,Tub Ring,paid,1
708,Kawaipunahele (Album Version),1,Kealii Reichel,paid,1
708,Look At The Time,1,Kansas,paid,1
708,Mirrors,1,Between The Buried And Me,paid,1
708,My Ships,1,Devendra Banhart,paid,1
708,Robert Johnson Has Left Mississippi,1,Krista Detor,paid,1
708,Sample Track 2,1,Simon Harris,paid,1
708,Secrets,1,OneRepublic,paid,1
708,Skydive (I Feel Wonderful),1,Freefall Feat. Jan Johnston,paid,1
708,Smooth Sailing Remix,1,Method Man / Ghostface Killah / Solomon Childs / Streetlife,paid,1
708,Stab My Back,1,The All-American Rejects,paid,1
708,The Distance,1,Live,paid,1
708,The Snake,1,The Pink Fairies,paid,1
708,To Build A Home,1,The Cinematic Orchestra,paid,1
708,Todo Los Dolores,1,Devendra Banhart,paid,1
708,Weed With Willie,1,Toby Keith,paid,1
708,Wonder What's Next,1,Chevelle,paid,1
708,Wrapped Around Your Finger,1,Greg Adams,paid,1
709,All Power To Slaves,1,CKY,paid,1
709,Province,1,TV On The Radio,paid,1
709,Sex Sux (Amen) (Album),1,Vaselines,paid,1
709,The Trance Is The Motion [Live],1,Static-X,paid,1
709,Vargavinter,1,Thyrfing,paid,1
709,Yippiyo-Ay,1,The Presets,paid,1
710,Carnivores Unite,1,Blockhead,free,1
710,Miracle (Extended Mix),1,Sally Shapiro,free,1
710,U Can't Touch This,1,MC Hammer,free,1
711,Love Is Here,1,Tenth Avenue North,free,1
714,Ghetto Life,1,Rick James,free,1
715,Carte Blanche,1,Veracocha,free,1
716,Adventures In Solitude,1,The New Pornographers,paid,1
716,All Of This,1,Blink-182,paid,1
716,All That I Need,1,Boyzone,paid,1
716,B Somebody,1,Nacho Chapado feat. Stephen Massa,paid,1
716,Beautiful Stranger,1,Madonna,paid,1
716,Broken-Hearted Girl,1,BeyoncÃÂ©,paid,1
716,Bubble Toes,1,Jack Johnson,paid,1
716,Buttons,1,The Pussycat Dolls,paid,1
716,Calling All Angels,1,Train,paid,1
716,Chinese Invade,1,Philip Glass,paid,1
716,Complexity Reducer,1,Delorean,paid,1
716,Cosmic Love,1,Florence + The Machine,paid,1
716,De Anza Jig,1,Primus,paid,1
716,Demon Sweat,1,Ween,paid,1
716,Everlong,1,Foo Fighters,paid,1
716,Foxtrot Uniform Charlie Kilo,1,Bloodhound Gang,paid,1
716,Gimme The Loot (Album Version),1,The Notorious B.I.G.,paid,1
716,Goons Lurkin (Explicit Album Version),1,Plies,paid,1
716,Ha Ha (KCRW.com Presents),1,Emiliana Torrini,paid,1
716,Hey There Mr. Brooks (feat. Feat. Shawn Mike of Alesana),1,Asking Alexandria,paid,1
716,Horseshoes And Handgrenades (Album Version),1,Green Day,paid,1
716,Instead,1,Madeleine Peyroux,paid,1
716,Je Veux Te Voir (Radio Edit),1,Yelle,paid,1
716,Kvinde Din - MÃÂ¸gluder,1,Jokeren,paid,1
716,Last Cup Of Sorrow,1,Faith No More,paid,1
716,Lift Me Up,1,Moby,paid,1
716,Lights,1,A Sunny Day In Glasgow,paid,1
716,Loverboy,1,Mariah Carey Featuring Cameo,paid,1
716,MarÃÂ­a,1,CafÃÂ© Tacvba,paid,1
716,Mercy:The Laundromat,1,Pavement,paid,1
716,Metele Sazon,1,Tego Calderon,paid,1
716,No Presents For Christmas,1,King Diamond,paid,1
716,Nowhere To Go,1,Spiritual Beggars,paid,1
716,Oh Boy,1,Cam'Ron / Juelz Santana,paid,1
716,P.I.G.S.,1,Holy Fuck,paid,1
716,Porno Graphique,1,MylÃÂ¨ne Farmer,paid,1
716,Prisoner Of Society (Album Version),1,The Living End,paid,1
716,Pumpkin Soup,1,Kate Nash,paid,1
716,Punk Rock Girl,1,Streetlight Manifesto,paid,1
716,Reign Of The Tyrants,1,Jag Panzer,paid,1
716,Revelry,1,Kings Of Leon,paid,1
716,Run To The Hills (1998 Digital Remaster),1,Iron Maiden,paid,1
716,Siguiendo La Luna,1,Los Fabulosos Cadillacs,paid,1
716,Skinny Love,1,Bon Iver,paid,1
716,Soldier,1,Angus & Julia Stone,paid,1
716,Somethin' (feat. Phonte from Little Brother),1,Mint Condition,paid,1
716,Sometimes (Hook N Sling Remix),1,Miami Horror,paid,1
716,Spectrum,1,ALO (Animal Liberation Orchestra),paid,1
716,Stronger,1,Kanye West,paid,1
716,The Auld Triangle (Album Version),1,Dropkick Murphys,paid,1
716,The Climb,1,Miley Cyrus,paid,1
716,The Funeral (Album Version),1,Band Of Horses,paid,1
716,The Runner,1,Kings Of Leon,paid,1
716,Top Yourself,1,The Raconteurs,paid,1
716,Waarom Fluister Ik Je Naam Nog,1,Benny Neyman,paid,1
716,Walking 2 Hawaii,1,Tom McRae,paid,1
716,When It's Over (Remastered Album Version),1,Sugar Ray,paid,1
716,Wonderful,1,Annie Lennox,paid,1
716,Yellow,1,Coldplay,paid,1
717,Momma's Boy,1,Chromeo,free,1
719,Frauen regier'n die Welt,1,Roger Cicero,free,1
719,Just Dance,1,Lady GaGa / Colby O'Donis,free,1
720,Causers Of This,1,Toro Y Moi,paid,1
720,Exhibit A,1,The Features,paid,1
720,Sexy Bitch,1,DJ Dizzy,paid,1
720,There Is A Light That Never Goes Out,1,The Smiths,paid,1
721,Harder Than You Know,1,Escape The Fate,free,1
721,No Remorse,1,Metallica,free,1
721,Old Panda Days (w/ Nick Krgovich),1,Casiotone For The Painfully Alone,free,1
722,The Breaks,1,Kurtis Blow,free,1
723,A Little Bit Of Love,1,Andreas Johnson,paid,1
723,Baker's Blue Jay Yarn,1,Dakota Oak,paid,1
723,Black & Gold,1,Sam Sparro,paid,1
723,Boys Will Be Boys,1,The Ordinary Boys,paid,1
723,Creep (Explicit),1,Radiohead,paid,1
723,Freeze Up,1,The Hippos,paid,1
723,Holes To Heaven,1,Jack Johnson,paid,1
723,Incentive (Bonus Track),1,Epica,paid,1
723,June 9th,1,Boards of Canada,paid,1
723,Ocean View,1,Pieces Of A Dream,paid,1
723,Please_ Before I Go,1,Derek Webb,paid,1
723,Tive Sim,1,Cartola,paid,1
723,What Now My Love (LP Version),1,Sonny & Cher,paid,1
724,Explanation,1,Train,paid,1
724,Johnny_ I Hardly Knew Ya,1,Dropkick Murphys,paid,1
724,Make You Love Me,1,Kaci Brown,paid,1
724,Ming Tran,1,Gob,paid,1
724,Sugar Ray (LP Version),1,Todd Barry,paid,1
725,Non E_ Per Te_ Per Me,1,Alejandro Sanz,free,1
725,Stay Free (Album Version),1,Black Mountain,free,1
726,Autumn Leaves,1,Eva Cassidy,paid,1
726,Diyala,1,Tiamat,free,1
726,Here In The Middle,1,Me In Motion,paid,1
726,Itchy Feet,1,Leggo Beast,free,1
726,Llore Por Tu Amor,1,Los Alegres De Teran,free,1
726,Somebody Better,1,Dave Evans & Thunder Down Under,free,1
726,Walk,1,Blind Melon,paid,1
727,Ain't Talkin'  'Bout Love (Remastered Version),1,Van Halen,free,1
727,G4L,1,Rihanna,free,1
728,Always Like This,1,Bombay Bicycle Club,paid,1
728,Caca E Cacador,1,Inimigos Da HP,paid,1
728,Can't Let Go,1,Anthony Hamilton,paid,1
728,Hes In The Jailhouse Now,1,Blind Blake,paid,1
728,How Many Times_ How Many Lies,1,The Pussycat Dolls,paid,1
728,Me_ Myself And I,1,BeyoncÃÂ©,paid,1
728,Murderer,1,Helloween,paid,1
728,Party All Over Your Body,1,Lloyd,paid,1
728,Sleep Through The Static,1,Jack Johnson,paid,1
728,Superbeast,1,Rob Zombie,paid,1
728,This Way,1,Dilated Peoples Featuring Kanye West,paid,1
728,You Can Do Better Than Me (Album Version),1,Death Cab for Cutie,paid,1
728,You're Worthy Of My Praise - Album Version,1,Big Daddy Weave,paid,1
729,285 (feat. Young Jeezy & Ludacris),1,Yung Berg feat. Young Jeezy & Ludacris,free,1
729,Apologize,1,OneRepublic,free,1
729,Si Me Besas,1,Sin Bandera,free,1
729,We Rock,1,Cast Of Camp Rock,free,1
732,West One (Shine On Me),1,The Ruts,free,1
735,Stuck In The Moment,1,Justin Bieber,free,1
736,On Its Way Out,1,VCR,free,1
739,(I've Had) The Time Of My Life,1,Bill Medley & Jennifer Warnes,paid,1
739,Casting A Spell (Remixed) (1998 Digital Remaster),1,Robert Palmer,paid,1
739,Diary,1,Alicia Keys featuring Tony! Toni! TonÃÂ©! and Jermaine Paul,paid,1
739,Imma Be,1,Black Eyed Peas,paid,1
739,Publish My Love (Album Version),1,Rogue Wave,paid,1
739,Superballs,1,Insane Clown Posse,paid,1
739,Undo,1,BjÃÂ¶rk,paid,1
739,Your Glory Endures Forever (Flying Into Daybreak Album Version),1,Charlie Hall,paid,1
740,Seduction (Album Version),1,Boney James,free,1
743,Pdsa,1,Samy Deluxe,free,1
743,Secret Loser,1,Ozzy Osbourne,free,1
744,(Nice Dream),1,Radiohead,paid,1
744,(iii),1,The Gerbils,paid,1
744,2 Become 1,1,Spice Girls,paid,1
744,Canada,1,Five Iron Frenzy,paid,1
744,Christeen,1,Devin Townsend,paid,1
744,ClichÃÂ©,1,Telex,paid,1
744,Cover Me,1,BjÃÂ¶rk,paid,1
744,Dance Like A hoe,1,Otto von Schirach,paid,1
744,Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus,1,Lionel Rogg,paid,1
744,Gnijacy Swiat,1,T.Love,paid,1
744,Headlights Look Like Diamonds,1,Arcade Fire,paid,1
744,Hey Little Girl,1,Professor Longhair,paid,1
744,I Go To Sleep (2005 Digital Remaster),1,Cher,paid,1
744,I Might Be Wrong,1,Radiohead,paid,1
744,Jambalaya,1,Tab Benoit,paid,1
744,Lady (Hear Me Tonight),1,Modjo,paid,1
744,Lo  Que Tengo Yo Adentro,1,Pereza,paid,1
744,Love's a Mystery (LP Version),1,Pretenders,paid,1
744,Magic,1,Colbie Caillat,paid,1
744,Make Her Say,1,Kid Cudi / Kanye West / Common,paid,1
744,Make Me Better,1,Fabolous / Ne-Yo,paid,1
744,Minimum,1,Muse,paid,1
744,Mon Ange,1,GrÃÂ©gory Lemarchal,paid,1
744,Money To Burn,1,Richard Ashcroft,paid,1
744,Moondance (Album Version),1,Michael BublÃÂ©,paid,1
744,Mother Mother,1,Tracy Bonham,paid,1
744,Mr. Jones,1,Counting Crows,paid,1
744,Not Fair,1,Lily Allen,paid,1
744,Nothin' On You [feat. Bruno Mars] (Album Version),1,B.o.B,paid,1
744,One Time,1,Justin Bieber,paid,1
744,Picture,1,Sheryl Crow,paid,1
744,Possessed,1,Kruiz,paid,1
744,Prayers,1,In This Moment,paid,1
744,Proper Education,1,Eric Prydz vs Floyd,paid,1
744,Revolution,1,The O.C. Supertones,paid,1
744,Space Travel,1,Yellowcard,paid,1
744,Starz In Their Eyes,1,Just Jack,paid,1
744,Sugar_ We're Goin Down,1,Fall Out Boy,paid,1
744,TRAS,1,Battles,paid,1
744,Take the Limits Off,1,ISRAEL & NEW BREED,paid,1
744,The Fallen (Ruined By Justice),1,Franz Ferdinand,paid,1
744,The Gift,1,Angels and Airwaves,paid,1
744,The Perfect Space,1,The Avett Brothers,paid,1
745,Cold night for alligators,1,Roky Erickson,free,1
